model,fold,case,scenario,postprocessing,cldice,hd95,nsd,nsd05,betti0,volume_delta,git_commit,seed,timestamp
M1_Omission,1,PARSE_0082.nii.gz,GT_minus_drift_pos,lcc,0.8710947968555119,1.0,0.9485221535144948,0.635540175110153,18.0,-0.1416588695029996,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,1,PARSE_0082.nii.gz,GT_minus_drift_pos,none,0.876405846852795,0.74609375,0.9565865789157351,0.6397704050967664,61.0,-0.13655677252462986,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,1,PARSE_0082.nii.gz,GT_minus_omission,lcc,0.808080432905723,0.74609375,0.9339167480398337,0.6856853268729219,13.0,-0.06856514883654259,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,1,PARSE_0082.nii.gz,GT_minus_omission,none,0.8137793587831763,0.74609375,0.9407145661562623,0.6903710247349824,66.0,-0.06302857279373118,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,1,PARSE_0082.nii.gz,GT_star,lcc,0.8750975560203926,0.74609375,0.9542780843726174,0.7064656177041072,0.0,-0.09950110864745011,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,1,PARSE_0082.nii.gz,GT_star,none,0.8804621754554046,0.74609375,0.9612029402766119,0.7109617089377192,79.0,-0.09414842017738359,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_drift_neg,lcc,0.8482550459080017,1.2839921589549574,0.9296788187681697,0.5814147063526884,68.0,0.03762059967235878,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_drift_neg,none,0.8270209614591567,1.5227963394381567,0.9191130970080285,0.57425281074956,32.0,0.05693364752234151,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_drift_pos,lcc,0.8632486086488699,1.2839921589549574,0.9276720777109102,0.5957173300073839,7.0,-0.05844655614382452,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_drift_pos,none,0.8427577052351102,1.5227963394381567,0.9192495982940637,0.5889384451352285,29.0,-0.04092158919516116,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_omission,lcc,0.7841302994104835,1.907306315936824,0.8980259802087939,0.6004097663821539,14.0,0.04568876082678183,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_minus_omission,none,0.7641408583742632,2.080799647455651,0.8880291041079582,0.5926798506499723,22.0,0.06515197992672427,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_star,lcc,0.8752839927821099,1.1531379678301996,0.9332523444672978,0.6543499440695703,0.0,-0.007536874748525501,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0009.nii.gz,GT_star,none,0.8545728996505448,1.2881981003336114,0.9232985589735929,0.6461034111367049,36.0,0.010935665053958658,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_drift_neg,lcc,0.8741926963092987,1.2047472828875772,0.9480500678866703,0.5635963110344206,23.0,-0.21833480672893366,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_drift_neg,none,0.8712657677752547,1.2047472828875772,0.9518309520018331,0.566765958934168,26.0,-0.21217537251284416,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_drift_pos,lcc,0.8789803689541816,1.3794317783964527,0.9411346079389369,0.48695588045502314,3.0,-0.2902645087175908,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_drift_pos,none,0.8768496249298594,1.3794317783964527,0.9457107183526112,0.4905404762166299,46.0,-0.2846718725006907,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_omission,lcc,0.8055184308895998,1.6750116604071745,0.9219315180051508,0.5389184921228757,18.0,-0.19552002637217736,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_minus_omission,none,0.7897214741289985,1.6750116604071745,0.9180949802927582,0.5363568876912792,31.0,-0.18918081424097577,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_star,lcc,0.8874436850012162,1.2047472828875772,0.9474204854147588,0.561716301697522,0.0,-0.24387372230432938,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0013.nii.gz,GT_star,none,0.8861195530774599,1.2047472828875772,0.9515506031721678,0.5651828695268598,49.0,-0.2379155318839098,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_drift_neg,lcc,0.7679405969977894,1.0713743681139714,0.9121438435567379,0.589553514107698,140.0,-0.04984654693901526,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_drift_neg,none,0.772068321049552,1.0078125,0.9195802274683614,0.5916008864306515,74.0,-0.04280349197491887,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_drift_pos,lcc,0.7705411494372226,1.7103489697061969,0.89685206878378,0.5723844944170257,32.0,-0.14461397110463703,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_drift_pos,none,0.7754370161455892,1.381885510097996,0.9072176513793315,0.5748170663302564,34.0,-0.13827338391040883,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_omission,lcc,0.7256736443991068,1.381885510097996,0.8988115270339138,0.623900229809902,22.0,-0.033925951916150006,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_minus_omission,none,0.7310406595596203,1.1267686292870034,0.907298619746628,0.626683628012902,44.0,-0.02676488482943708,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_star,lcc,0.7620338628609565,1.1267686292870034,0.9064008696846043,0.6416534811016905,0.0,-0.08884386622989603,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0017.nii.gz,GT_star,none,0.7693722281141822,1.0078125,0.9163320917423412,0.644512934045407,66.0,-0.0820898806391027,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_drift_neg,lcc,0.8761275015902461,0.8838834764831844,0.9668568379576424,0.660188529524435,131.0,0.08803618148964645,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_drift_neg,none,0.8822144579074284,0.8838834764831844,0.9724006313870103,0.6633169590006668,17.0,0.0936735642956289,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_drift_pos,lcc,0.8933977181733775,0.8838834764831844,0.9629959748792148,0.6720817874307887,29.0,-0.044175203879559026,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_drift_pos,none,0.8997209571297107,0.8838834764831844,0.9702658150889707,0.6752179608516613,85.0,-0.039222840747844254,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_omission,lcc,0.8418645427299581,0.8838834764831844,0.941193773833657,0.6924200110573993,14.0,0.10320822699834784,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_minus_omission,none,0.8336315956004267,0.8838834764831844,0.9396973413403253,0.6899334630240491,100.0,0.1089242199001501,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_star,lcc,0.8985090234463206,0.625,0.9676686158282601,0.7391861582826017,0.0,0.03388138143203147,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0020.nii.gz,GT_star,none,0.9074771040210659,0.625,0.9740740494814146,0.7425133796363926,114.0,0.039238174912125647,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_drift_neg,lcc,0.8255835292194273,0.9225533785793237,0.9542837765977943,0.6191111076859052,104.0,-0.10093294615624855,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_drift_neg,none,0.8305216070168395,0.9225533785793237,0.9596962751155642,0.6209955000881584,8.0,-0.09634795436271937,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_drift_pos,lcc,0.82155970208413,1.1939649777795254,0.9457030832293709,0.5643628586704688,20.0,-0.19396223043012034,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_drift_pos,none,0.8285408365576395,1.0,0.9536870854467421,0.5669847125172915,76.0,-0.18985166209936852,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_omission,lcc,0.742779252675612,1.0,0.922398816839211,0.6198512716895452,29.0,-0.0577922778820408,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_minus_omission,none,0.7401947611768402,1.0,0.9238241202907855,0.6198040718265228,67.0,-0.05298728068495583,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_star,lcc,0.8328115193508766,0.9225533785793237,0.954025505311719,0.6430237913668522,0.0,-0.13819328333253714,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0025.nii.gz,GT_star,none,0.841238139849436,0.9225533785793237,0.9605169266823402,0.6457076757828637,96.0,-0.13379830889026895,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_drift_neg,lcc,0.876082494000945,0.80078125,0.9717297704322978,0.6114417006159133,84.0,-0.17587535388066877,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_drift_neg,none,0.8850395251286216,0.80078125,0.9809405531353693,0.6150545407007817,23.0,-0.17214291437423215,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_drift_pos,lcc,0.8853116280006851,1.13247570424408,0.9667704339106062,0.5450846430490977,21.0,-0.251335195479897,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_drift_pos,none,0.8959308262516897,1.0,0.9773154319013865,0.5491217544073953,86.0,-0.24794451167177695,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_omission,lcc,0.8329879038076511,0.80078125,0.9541947599889953,0.6048859454308396,16.0,-0.16807929120510634,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_minus_omission,none,0.8419423131404246,0.80078125,0.9635673654417923,0.608763997665898,91.0,-0.16431154352961794,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_star,lcc,0.8939850717774075,0.80078125,0.971801169238187,0.6087120298939248,0.0,-0.21220931160264367,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0033.nii.gz,GT_star,none,0.9052985298634901,0.80078125,0.982167239335604,0.6128407880324696,107.0,-0.2086414276641849,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_drift_neg,lcc,0.8754843920633816,2.7096200869540734,0.9404113769907576,0.6790001664745017,142.0,0.16807821760444866,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_drift_neg,none,0.8947506240546365,1.9926623208662324,0.953962850835507,0.6886958317264917,74.0,0.18404734030877296,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_drift_pos,lcc,0.897357633963208,2.5125174906107617,0.9412653182425564,0.6778914788885209,44.0,0.038649215738366195,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_drift_pos,none,0.9192314849255223,1.57649978195368,0.9579287296970858,0.6899992398284828,24.0,0.05284887850315277,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_omission,lcc,0.8523865023491041,4.225717625815171,0.9163321925564307,0.7186705755051712,10.0,0.1678503499231876,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_minus_omission,none,0.8692693247054206,3.238109257344477,0.9287769583626289,0.7289683731907737,58.0,0.18381635738496427,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_star,lcc,0.9118869449404684,2.4375,0.943347220001629,0.7543809371540274,0.0,0.11708845996851128,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0045.nii.gz,GT_star,none,0.9353967637620703,1.57649978195368,0.959077398644632,0.7671442159077398,68.0,0.13236048749198204,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_drift_neg,lcc,0.8829424291567931,1.9464426702586222,0.9471001241247311,0.6551322260017624,75.0,-0.060144911455328215,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_drift_neg,none,0.8765377215793597,2.006996315443822,0.9452608041605558,0.6535037168008191,18.0,-0.05503805867471484,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_drift_pos,lcc,0.9013442475893981,2.006996315443822,0.9456703671065005,0.6568290562399824,16.0,-0.145397494816601,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_drift_pos,none,0.8953514573354049,2.006996315443822,0.9447552653253324,0.6555712436757266,41.0,-0.14075387556815602,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_omission,lcc,0.7527979603972248,6.601253055339931,0.87646286869014,0.6236130368631102,21.0,-0.01956733106465727,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_minus_omission,none,0.7473953297750746,6.726983565599496,0.875485794187571,0.6226883909021101,36.0,-0.014239993518068384,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_star,lcc,0.909280284633382,1.9464426702586222,0.9472870322642377,0.715554307197027,0.0,-0.09672001343666771,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0047.nii.gz,GT_star,none,0.9035280193949091,1.9464426702586222,0.9462188020860511,0.7142975538932357,57.0,-0.09181189731613226,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_drift_neg,lcc,0.7298148525835139,1.892883465113476,0.9075252439522327,0.6223339587930615,209.0,-0.13518859907778463,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_drift_neg,none,0.7362506965182534,1.892883465113476,0.9123547180470826,0.6246565855836564,154.0,-0.12815821612158754,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_drift_pos,lcc,0.7234848323873623,2.5657372843882515,0.8862701905917328,0.5964366012314138,53.0,-0.24239601342418388,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_drift_pos,none,0.7319841958277928,2.376849608725802,0.8932949285052978,0.5997325378047526,2.0,-0.23623716058171462,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_omission,lcc,0.6823643846536789,3.2143477176559476,0.869893757404714,0.6341035841223668,8.0,-0.10654078274469167,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_minus_omission,none,0.6937981385349613,2.9634821684126935,0.8763243956548348,0.6378997093023255,47.0,-0.09927751072220144,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_star,lcc,0.7265503312992916,2.125229766989913,0.9026003547964377,0.6681048699822602,0.0,-0.1763425927973429,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0049.nii.gz,GT_star,none,0.7365313993614941,1.892883465113476,0.9089113995785149,0.6715072520233056,55.0,-0.16964676641118742,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_drift_neg,lcc,0.8128927082626336,1.0,0.944593826540625,0.6206694413506068,100.0,-0.15944959255582336,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_drift_neg,none,0.8152612036848826,1.0,0.9483569031456406,0.6209393635386802,12.0,-0.15859085880190738,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_drift_pos,lcc,0.8144277184449317,1.26420155292036,0.9341203819876805,0.5670727376888515,30.0,-0.24036224846992932,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_drift_pos,none,0.8175357524711386,1.26420155292036,0.9389520788838195,0.567361796030738,58.0,-0.2395861777284122,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_omission,lcc,0.7788804402884141,1.0,0.9358537580936476,0.6438368224613226,34.0,-0.13760479963079764,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_minus_omission,none,0.7814231906171041,1.0,0.9393509733267947,0.6440107886825441,54.0,-0.1367237485228409,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_star,lcc,0.814384403840718,1.0,0.9433065306142746,0.6351001248141462,0.0,-0.19373283939856178,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0050.nii.gz,GT_star,none,0.8177217592512644,1.0,0.9473688132646091,0.6354045829969571,88.0,-0.19290913052952713,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_drift_neg,lcc,0.8272654169748904,0.8949320199392242,0.9563517357000916,0.6582216104168787,168.0,-0.11427670692478734,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_drift_neg,none,0.8293260912237972,0.8949320199392242,0.9585737040061035,0.6586285821364993,121.0,-0.11382753454581977,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_drift_pos,lcc,0.8185668672157279,1.1834068024801319,0.9419215578436072,0.615033813791744,27.0,-0.23245822927420115,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_drift_pos,none,0.8214479609534862,1.1834068024801319,0.9446687813801424,0.6154691939438758,20.0,-0.23206898969361284,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_omission,lcc,0.7618529275455929,1.0,0.9316973496270433,0.6880880585848052,37.0,-0.07691949838775801,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_minus_omission,none,0.7643763112989432,1.0,0.9335527750788206,0.6884597625610098,10.0,-0.07645138123635264,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_star,lcc,0.8223567909128521,0.8949320199392242,0.9531187346559704,0.7039381608118981,0.0,-0.16470390132499815,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0051.nii.gz,GT_star,none,0.8254025849046931,0.8949320199392242,0.9555095264693105,0.7044053455801733,47.0,-0.16428030183436998,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_drift_neg,lcc,0.8322686630042253,1.0,0.9502420841637328,0.5925117596043948,199.0,0.06673370914453176,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_drift_neg,none,0.8322121818840599,1.0,0.952616688213222,0.593314739277125,70.0,0.06820599929068748,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_drift_pos,lcc,0.8484993823081125,1.0,0.947661197030744,0.6052402045909104,44.0,-0.03773823179651242,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_drift_pos,none,0.8507128741300549,0.9860825034515526,0.9519599073976639,0.6064926865200463,85.0,-0.03641013228376288,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_omission,lcc,0.7586360022846937,1.2190895585668187,0.9015148782687106,0.5940366696723776,10.0,0.08934753756966501,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_minus_omission,none,0.7612508389241364,1.2190895585668187,0.904572332006324,0.5953181672271706,119.0,0.09085103898857959,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_star,lcc,0.8575865114588366,0.9860825034515526,0.9544133084545611,0.6552573292469106,0.0,0.02990703049498884,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0054.nii.gz,GT_star,none,0.8604791958072674,0.697265625,0.9577136371553627,0.6565792209105671,129.0,0.03132849300194409,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_drift_neg,lcc,0.7742894467536442,3.862872434764786,0.9036690439261145,0.44979183518987154,76.0,-0.3984284439698475,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_drift_neg,none,0.7871478656283123,3.1498862594172548,0.9163787784178031,0.45402717172426277,2.0,-0.39437485510351755,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_drift_pos,lcc,0.7689268193455918,4.601431516068702,0.8832735583325669,0.3693652269576739,18.0,-0.46650114793574055,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_drift_pos,none,0.7824603524703438,3.7506041993726242,0.8979514982086636,0.3738397025295842,60.0,-0.46290625554887527,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_omission,lcc,0.7529628196232974,4.086357605673458,0.9000141267324868,0.43708110314084353,31.0,-0.3743712076101688,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_minus_omission,none,0.7658797267131163,3.3267148751210347,0.9123041404446319,0.44220214307757816,47.0,-0.37015551309824324,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_star,lcc,0.7738716748516405,4.144052605490224,0.8983427683947663,0.42312556979723326,0.0,-0.42643517634726225,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0063.nii.gz,GT_star,none,0.787956464736414,3.3267148751210347,0.9121229302883063,0.4282607603476613,78.0,-0.4225703061419285,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_drift_neg,lcc,0.8422699787805549,0.640625,0.9716214758065759,0.6985880104203598,155.0,0.05655609298709021,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_drift_neg,none,0.8402611634753313,0.640625,0.9709574054769332,0.6976146605478472,114.0,0.058389458718778466,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_drift_pos,lcc,0.8449762847034608,0.905980563395264,0.965445639442019,0.697369822170163,25.0,-0.06511232601356479,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_drift_pos,none,0.8434005924228511,0.905980563395264,0.9651206055258486,0.6965319045644771,16.0,-0.06349008273103476,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_omission,lcc,0.7594671367294544,0.905980563395264,0.9306676612599172,0.7200557837084004,13.0,0.09194582755577965,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_minus_omission,none,0.7578819240643104,0.905980563395264,0.9297598912348566,0.7189991017164499,28.0,0.09384060254632548,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_star,lcc,0.8501683840288667,0.640625,0.9721009565171654,0.7789791640055002,0.0,0.008781442878770234,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0068.nii.gz,GT_star,none,0.8491915838141771,0.640625,0.9714714320538543,0.7780007125578954,41.0,0.010531908699196459,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_drift_neg,lcc,0.8621295856694836,1.0,0.9487792372584387,0.648702881951745,93.0,-0.09028126389466588,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_drift_neg,none,0.8844610721563352,0.9142669709872938,0.9662583381222222,0.6588807821285944,2.0,-0.07637942657162118,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_drift_pos,lcc,0.8719566605860624,1.1907737178486686,0.943535129968512,0.6174360156321497,17.0,-0.1970083968716668,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_drift_pos,none,0.8964572598230813,1.0,0.9643896759169416,0.6287934045785181,78.0,-0.18473750676528955,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_omission,lcc,0.800379774285782,1.4455830088914656,0.9121496856227941,0.6511386921596585,29.0,-0.058702620877979284,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_minus_omission,none,0.8199332262097925,1.1907737178486686,0.9275732232026683,0.6613520432641562,66.0,-0.04431821554717877,c1e84f2,42.0,2026-09-07T16:52:52+00:00
M1_Omission,2,PARSE_0071.nii.gz,GT_star,lcc,0.8828754001586054,0.9142669709872938,0.9479712300518061,0.6943660049003758,0.0,-0.13423627249243286,c1e84f2,42.0,2026-09-07T16:52:52+00:00
